0.47911054521987373 0.4410410640654939 
0.21904824634523062 0.8806190084426992 
0.8586266648661376 0.5837946292516358 
0.10392900628994639 0.1429764188981839 
0.6106510971084343 0.04953371287889796 
0.6536908535428237 0.8809762229830158 
0.8887943748315141 0.14507172731759 
0.09415869793999232 0.45772187117735846 
0.4409303053627275 0.7334413405985722 
0.4320649947487605 0.28414127238186043 
0.8597179711998912 0.8863909282988061 
0.7604770828069015 0.3598757995447643 
0.1738286952587279 0.6281833544414256 
0.5805629195685291 0.6236227010169854 
0.26539999130462066 0.16998324286197336 
0.4735003100509816 0.9194628771908246 
0.03333991553506993 0.9101037914183325 
0.9903867304388467 0.3837505058460301 
0.47305013547609065 0.09898940126626543 
0.25094494230190445 0.3493786324046353 
0.6129568435421268 0.2007677539733197 
0.8803325804164358 0.7401384462265593 
0.30380784880162404 0.5155925591149152 
0.7709248011941131 0.6542552171056498 
0.0682168174116698 0.765859336139229 
0.6629667460421315 0.5136764886898858 
0.11372001852934299 0.33931263871758255 
0.32031311326287326 0.6847857883247164 
0.8166172232097828 0.05923340227391416 
0.6407996048412619 0.7699336375418881 
0.5537363830665205 0.33273543568625574 
0.3353573229159153 0.9118783519273472 
0.28054711962641554 0.024877480194156587 
0.9847095495391969 0.9958246802951062 
0.9506910640114563 0.5088712781896343 
0.10125179303157672 0.04079917548932466 
0.7827890732668891 0.17785141903596252 
0.4547655398573777 0.5661511463542174 
0.0742568504080881 0.5745989796874547 
0.8135041605996982 0.4469302450711086 
0.6469759075926844 0.9425085482244051 
0.9795744251432038 0.01609147178637682 
0.9639632359698233 0.20578053806499907 
0.8779879848345669 0.3679686319379726 
0.9818660297711279 0.7895673859481147 
0.17958038648024938 0.7734050585618214 
0.02645710465818074 0.21056484901758205 
0.3253720545253093 0.7778986963040239 
0.6461764109598387 0.30845892687774307 
0.40057196793483263 0.37272696677217215 
0.7239000368814955 0.07359331603185859 
0.7626970801958806 0.9105939726963244 
0.7455177404186724 0.7682195283053026 
